,1. open,2. high,3. low,4. close,5. volume
2020-04-21 19:15:00,236.7560,236.8650,236.6840,236.8120,200
2020-04-21 19:20:00,237.1700,237.2800,237.0980,237.2270,100
2020-04-21 19:25:00,237.3020,237.4110,237.2300,237.3590,300
2020-04-21 19:30:00,237.2640,237.3740,237.1930,237.3210,100
2020-04-22 04:00:00,238.8560,238.9660,238.6430,238.7720,387
2020-04-22 04:10:00,239.2050,239.3150,239.1320,239.2620,174
2020-04-22 04:20:00,239.4500,239.5600,239.3770,239.5070,196
2020-04-22 04:40:00,239.9210,240.0310,239.7820,239.9120,860
2020-04-22 04:45:00,239.6760,239.7860,239.6030,239.7330,300
2020-04-22 04:55:00,240.1840,240.2950,240.1120,240.2420,1000
2020-04-22 05:10:00,240.4100,240.5210,240.3190,240.4490,2500
2020-04-22 05:15:00,240.5610,240.6720,240.4880,240.6190,1000
2020-04-22 05:20:00,240.3350,240.4460,240.0930,240.2230,500
2020-04-22 05:30:00,239.7980,239.9090,239.7260,239.8550,500
2020-04-22 05:35:00,239.8080,239.9180,239.7350,239.8650,100
2020-04-22 06:35:00,239.2420,239.3530,239.1700,239.3000,1000
2020-04-22 07:00:00,239.4780,239.5880,239.4050,239.5350,280
2020-04-22 07:05:00,239.5340,239.6450,239.4620,239.5920,600
2020-04-22 07:10:00,239.5720,240.0030,239.5000,239.8180,3200
2020-04-22 07:15:00,240.0430,240.1540,239.9140,240.0440,1000
2020-04-22 07:20:00,239.8080,239.9180,239.6970,239.8270,200
2020-04-22 07:30:00,239.7230,239.8330,239.6500,239.7800,1500
2020-04-22 07:35:00,239.4970,239.6070,239.2830,239.4500,4000
2020-04-22 07:40:00,239.4120,239.5220,239.3400,239.4690,500
2020-04-22 07:45:00,239.2240,239.3340,239.1510,239.2810,2000
2020-04-22 07:50:00,239.2800,239.3900,239.2080,239.3370,100
2020-04-22 07:55:00,239.6950,239.8050,239.6220,239.7520,200
2020-04-22 08:00:00,239.6570,239.9180,238.5960,239.4130,9330
2020-04-22 08:05:00,239.4870,239.5970,238.9160,239.0450,8378
2020-04-22 08:10:00,239.0350,239.1450,238.9490,239.0780,1610
2020-04-22 08:15:00,239.1670,239.2770,239.0950,239.2240,1000
2020-04-22 08:20:00,239.1290,239.2400,239.0570,239.1870,196
2020-04-22 08:25:00,239.3550,239.8140,239.2830,239.7610,1600
2020-04-22 08:30:00,239.7040,239.8140,239.6310,239.7610,1500
2020-04-22 08:35:00,239.7320,239.9180,239.6600,239.8650,300
2020-04-22 08:40:00,239.8550,240.2950,239.7820,240.1380,2800
2020-04-22 08:45:00,240.2600,240.4930,240.1210,240.4400,3688
2020-04-22 08:50:00,240.3540,240.6910,240.2810,240.6000,8699
2020-04-22 08:55:00,240.7020,241.2370,240.6300,240.9580,10775
2020-04-22 09:00:00,240.7870,241.2370,240.7140,241.0330,2850
2020-04-22 09:05:00,240.8060,240.9170,240.5540,240.7690,1400
2020-04-22 09:10:00,240.7020,241.1530,240.6300,241.0990,10750
2020-04-22 09:15:00,241.0410,241.1520,240.8180,241.0240,4500
2020-04-22 09:20:00,240.9940,241.2000,240.8740,241.0430,4100
2020-04-22 09:25:00,240.8720,241.1240,240.7140,240.9670,11212
2020-04-22 09:30:00,240.9660,241.5140,240.1870,240.6560,256365
2020-04-22 09:35:00,240.5520,241.1620,240.3470,240.9950,121173
2020-04-22 09:40:00,240.8630,241.3980,240.5730,240.7410,79764
2020-04-22 09:45:00,240.7780,241.1240,239.8390,240.0530,92737
2020-04-22 09:50:00,239.9390,240.3700,239.7350,240.0720,109778
2020-04-22 09:55:00,239.9490,240.6150,239.8760,240.4490,53210
2020-04-22 10:00:00,240.4760,240.8600,239.9110,240.0440,58750
2020-04-22 10:05:00,239.9770,240.4360,239.9050,240.1950,48296
2020-04-22 10:10:00,240.1750,240.7190,239.6600,239.7900,62157
2020-04-22 10:15:00,239.7790,240.2950,239.6170,240.1660,61554
2020-04-22 10:20:00,240.1560,240.7380,240.0270,240.6850,49056
2020-04-22 10:25:00,240.5420,240.8980,240.2270,240.4300,50227
2020-04-22 10:30:00,240.3920,240.9070,240.3000,240.6000,45856
2020-04-22 10:35:00,240.5800,241.1710,240.5070,240.9950,54238
2020-04-22 10:40:00,240.9470,241.3220,240.8370,241.0050,100879
2020-04-22 10:45:00,240.9470,241.1240,240.5730,240.8220,18949
2020-04-22 10:50:00,240.7400,240.9780,240.1980,240.3640,34116
2020-04-22 10:55:00,240.4010,240.5680,240.0830,240.3080,16994
2020-04-22 11:00:00,240.3070,240.6530,239.9330,240.5140,36052
2020-04-22 11:05:00,240.4480,240.7660,240.1590,240.4580,23954
2020-04-22 11:10:00,240.4950,240.7760,240.2060,240.7130,28212
2020-04-22 11:15:00,240.6550,241.2620,240.5730,240.9860,26694
2020-04-22 11:20:00,240.9190,241.1240,240.7280,241.0050,24427
2020-04-22 11:25:00,240.9760,241.2750,240.6010,240.8920,71592
2020-04-22 11:30:00,240.8440,241.4070,240.7330,241.2220,165199
2020-04-22 11:35:00,241.0040,241.1710,240.7710,241.0520,32135
2020-04-22 11:40:00,241.0040,241.6050,240.7520,241.3720,36425
2020-04-22 11:45:00,241.3810,241.4920,241.0340,241.3630,23943
2020-04-22 11:50:00,241.3150,241.6610,241.2230,241.5320,22724
2020-04-22 11:55:00,241.4560,241.5670,240.9870,241.2690,33258
2020-04-22 12:00:00,241.2390,241.6800,241.1660,241.4900,25902
2020-04-22 12:05:00,241.4240,241.5480,240.9030,241.0520,45785
2020-04-22 12:10:00,241.0040,241.2660,240.9120,241.1440,27221
2020-04-22 12:15:00,241.1170,241.3980,240.9780,241.3440,21894
2020-04-22 12:20:00,241.3010,241.5010,241.0260,241.4290,34261
2020-04-22 12:25:00,241.3430,241.5580,241.0820,241.4430,30679
2020-04-22 12:30:00,241.3810,241.5770,241.1850,241.3820,23808
2020-04-22 12:35:00,241.3240,241.6140,241.0430,241.5420,31020
2020-04-22 12:40:00,241.5220,241.8500,241.4060,241.5370,33522
2020-04-22 12:45:00,241.5220,241.6710,241.2600,241.4010,24189
2020-04-22 12:50:00,241.3900,241.5110,240.9310,241.0940,27723
2020-04-22 12:55:00,241.0410,241.2470,240.8510,241.1740,33728
2020-04-22 13:00:00,241.1550,241.3770,240.9120,241.0800,36844
2020-04-22 13:05:00,241.0510,241.1710,240.7610,241.0430,87775
2020-04-22 13:10:00,240.9470,241.2940,240.8740,241.2220,29412
2020-04-22 13:15:00,241.1960,241.4260,241.0340,241.3530,37596
2020-04-22 13:20:00,241.2770,241.5860,241.1950,241.4850,43995
2020-04-22 13:25:00,241.4230,241.8310,241.3260,241.7590,49330
2020-04-22 13:30:00,241.7200,241.9530,241.3830,241.5320,51820
2020-04-22 13:35:00,241.5030,241.7370,241.2790,241.4570,43781
2020-04-22 13:40:00,241.3900,241.8400,241.2890,241.7110,59839
2020-04-22 13:45:00,241.7010,241.8780,241.4770,241.7760,34150
2020-04-22 13:50:00,241.7380,242.0400,241.4860,241.8150,47715
2020-04-22 13:55:00,241.8040,241.9200,241.5820,241.7900,42010
2020-04-22 14:00:00,241.7480,242.0010,241.5430,241.7870,50663
2020-04-22 14:05:00,241.7200,242.0010,241.4580,241.7870,46442
2020-04-22 14:10:00,241.7200,241.8500,241.4960,241.7210,35128
2020-04-22 14:15:00,241.6350,241.7460,241.4020,241.5980,44294
2020-04-22 14:20:00,241.5500,242.0620,241.4770,241.9850,68918
2020-04-22 14:25:00,241.9270,242.0380,241.6370,241.7770,35119
2020-04-22 14:30:00,241.7570,242.3400,241.6840,242.2200,43535
2020-04-22 14:35:00,242.1620,242.2740,241.8820,242.1730,25517
2020-04-22 14:40:00,242.1150,242.4060,242.0330,242.3430,47762
2020-04-22 14:45:00,242.2570,242.5570,242.1170,242.4560,38395
2020-04-22 14:50:00,242.3790,242.6510,242.0420,242.2010,59500
2020-04-22 14:55:00,242.1440,242.6130,242.0530,242.4560,44657
2020-04-22 15:00:00,242.4260,242.7450,242.1170,242.6630,62866
2020-04-22 15:05:00,242.6240,242.7360,242.2490,242.5110,42080
2020-04-22 15:10:00,242.4430,242.5660,242.1830,242.3240,19943
2020-04-22 15:15:00,242.2560,242.5190,242.0420,242.4370,38806
2020-04-22 15:20:00,242.3520,242.8020,242.2300,242.5120,31520
2020-04-22 15:25:00,242.4450,242.7170,242.2590,242.3900,47888
2020-04-22 15:30:00,242.3410,242.7540,242.1930,242.4090,43719
2020-04-22 15:35:00,242.3790,242.7070,242.2590,242.5700,337222
2020-04-22 15:40:00,242.5300,242.8960,242.3430,242.7200,196521
2020-04-22 15:45:00,242.6620,242.8680,242.1360,242.7190,276293
2020-04-22 15:50:00,242.6800,243.3390,242.3340,242.7340,143214
2020-04-22 15:55:00,242.6240,242.7360,241.4770,241.6930,226935
2020-04-22 16:00:00,241.6440,241.7560,241.1950,241.4670,106781
2020-04-22 16:05:00,241.3990,241.5480,241.0160,241.4950,14955
2020-04-22 16:10:00,241.5690,241.7180,241.3360,241.5980,8300
2020-04-22 16:20:00,241.4840,241.5950,241.4110,241.5420,464
2020-04-22 16:30:00,241.4560,241.5950,241.3830,241.5230,2000
2020-04-22 16:35:00,241.5690,241.7460,241.4580,241.5890,1800
2020-04-22 16:40:00,241.5310,241.6430,241.4110,241.5510,900
2020-04-22 16:45:00,241.5120,241.6990,241.4390,241.6460,300
2020-04-22 16:50:00,241.6540,241.7650,241.5520,241.6830,4000
2020-04-22 17:25:00,241.7570,241.8690,241.6840,241.8150,135
2020-04-22 18:00:00,241.3810,241.4920,241.3080,241.4380,320
2020-04-22 18:35:00,240.9760,241.0870,240.9030,241.0330,950
2020-04-22 18:40:00,241.0790,241.1900,241.0060,241.1370,260
2020-04-22 18:50:00,240.8530,240.9640,240.7800,240.9110,500
2020-04-22 18:55:00,240.8630,240.9730,240.7800,240.9110,2500
2020-04-22 19:15:00,240.7490,240.8600,240.6770,240.8070,480
2020-04-22 19:40:00,240.5140,240.6250,240.4410,240.5710,500
2020-04-22 19:45:00,240.4670,240.5780,240.3940,240.5240,400
2020-04-22 19:50:00,240.4200,240.5490,240.3470,240.4960,979
2020-04-22 19:55:00,240.7310,240.8420,240.6580,240.7880,100
2020-04-23 04:20:00,241.5030,241.6240,241.4300,241.5700,1500
2020-04-23 04:25:00,241.4560,241.5670,241.3830,241.5140,1000
2020-04-23 04:40:00,241.5030,241.6240,241.4300,241.5700,1000
2020-04-23 05:10:00,241.9080,242.0290,241.8350,241.9750,1000
2020-04-23 05:30:00,242.0590,242.2740,241.9850,242.2200,1100
2020-04-23 06:15:00,241.5970,241.7080,241.5240,241.6550,100
2020-04-23 07:00:00,241.3620,241.5860,241.2890,241.5320,1200
2020-04-23 07:05:00,241.6250,241.7370,241.5520,241.6830,200
2020-04-23 07:25:00,241.6440,241.7560,241.5710,241.7020,779
2020-04-23 07:45:00,241.6630,241.7740,241.5900,241.7210,370
2020-04-23 08:00:00,241.5120,241.6240,241.4390,241.5700,1500
2020-04-23 08:05:00,241.3520,241.5110,241.2790,241.4480,5560
2020-04-23 08:10:00,241.5690,241.8310,241.4960,241.7770,3000
2020-04-23 08:15:00,241.5970,241.8120,241.5240,241.6640,3693
2020-04-23 08:25:00,241.8700,242.1800,241.7970,242.0510,5481
2020-04-23 08:30:00,242.1620,242.5190,242.0890,242.3900,4900
2020-04-23 08:35:00,242.3130,242.4250,242.2400,242.3710,500
2020-04-23 08:40:00,242.1910,242.4530,242.1170,242.3520,33091
2020-04-23 08:45:00,242.4830,242.9430,242.4090,242.8890,2000
2020-04-23 08:50:00,242.7650,243.1970,242.6920,243.1430,3370
2020-04-23 08:55:00,243.0760,243.2160,242.8800,243.0680,6015
2020-04-23 09:00:00,243.1800,243.2920,242.8240,242.9550,700
2020-04-23 09:05:00,242.9160,243.1030,242.7480,242.9740,2684
2020-04-23 09:10:00,242.8220,242.9340,242.7200,242.8610,600
2020-04-23 09:20:00,242.8120,242.9240,242.7390,242.8700,400
2020-04-23 09:25:00,242.8500,242.9620,242.6730,242.8510,9136
2020-04-23 09:30:00,242.7750,243.9790,242.4280,243.7940,232856
2020-04-23 09:35:00,243.7640,244.4130,243.6900,244.1140,121771
2020-04-23 09:40:00,244.0080,244.5070,243.8780,244.1420,87450
2020-04-23 09:45:00,244.0560,244.3280,243.5200,243.8550,114183
2020-04-23 09:50:00,243.7730,243.9060,243.2940,243.4450,67493
2020-04-23 09:55:00,243.3110,243.7340,243.1720,243.6460,54724
2020-04-23 10:00:00,243.6690,244.0450,243.1910,243.6330,49517
2020-04-23 10:05:00,243.5660,244.1300,243.4830,244.0290,38691
2020-04-23 10:10:00,244.0080,244.1490,243.6710,244.0290,36847
2020-04-23 10:15:00,243.9430,244.4410,243.5390,244.3680,45733
2020-04-23 10:20:00,244.3070,244.7050,244.1890,244.5280,139722
2020-04-23 10:25:00,244.4790,244.6960,244.1610,244.5100,42739
2020-04-23 10:30:00,244.4610,245.2050,244.3870,245.1310,82988
2020-04-23 10:35:00,245.0350,245.1950,244.8340,245.1410,30186
2020-04-23 10:40:00,245.1010,245.8550,245.0270,245.6680,49318
2020-04-23 10:45:00,245.6100,245.8450,245.1300,245.3200,41459
2020-04-23 10:50:00,245.2520,245.5060,245.0650,245.2440,24701
2020-04-23 10:55:00,245.1760,245.5530,245.0830,245.2490,28649
2020-04-23 11:00:00,245.2050,245.3550,244.8670,245.0910,41219
2020-04-23 11:05:00,244.9880,245.1150,244.6880,244.9790,65738
2020-04-23 11:10:00,244.9030,245.1670,244.5940,244.8680,62368
2020-04-23 11:15:00,244.8090,245.1950,244.7350,244.9520,117811
2020-04-23 11:20:00,244.8940,245.1010,244.6970,244.9520,56229
2020-04-23 11:25:00,244.8940,245.4020,244.7910,245.2160,51776
2020-04-23 11:30:00,245.1950,245.3270,244.3120,244.5760,95366
2020-04-23 11:35:00,244.5170,244.7430,244.1700,244.3250,66085
2020-04-23 11:40:00,244.2630,244.5540,244.1140,244.3590,36768
2020-04-23 11:45:00,244.3000,244.4240,243.8310,244.0710,31769
2020-04-23 11:50:00,243.9900,244.3380,243.9060,244.1090,163800
2020-04-23 11:55:00,244.0560,244.4600,243.9820,244.3780,294772
2020-04-23 12:00:00,244.3290,244.6010,244.0950,244.4670,123654
2020-04-23 12:05:00,244.4130,244.8050,244.3020,244.7360,122308
2020-04-23 12:10:00,244.6870,244.7990,244.4430,244.6510,45913
2020-04-23 12:15:00,244.6150,244.9600,244.4430,244.7730,28466
2020-04-23 12:20:00,244.7150,245.0440,244.5090,244.9900,77970
2020-04-23 12:25:00,244.9320,245.1570,244.7670,245.0280,35292
2020-04-23 12:30:00,244.9880,245.1010,244.7630,244.9900,24624
2020-04-23 12:35:00,244.9170,245.1570,244.6500,245.0690,29759
2020-04-23 12:40:00,244.9880,245.1480,243.1060,243.4640,199454
2020-04-23 12:45:00,243.3960,244.0170,241.3260,243.2360,368574
2020-04-23 12:50:00,243.1420,243.2540,241.8160,242.9740,157999
2020-04-23 12:55:00,242.8550,243.6310,242.6820,243.3040,60260
2020-04-23 13:00:00,243.2640,244.0550,243.0970,243.7940,49323
2020-04-23 13:05:00,243.7640,243.9040,243.1720,243.5770,55801
2020-04-23 13:10:00,243.5740,244.1870,243.4540,244.0950,45879
2020-04-23 13:15:00,244.0370,244.1960,243.3790,243.5200,70241
2020-04-23 13:20:00,243.4340,243.6210,242.2710,242.6680,84858
2020-04-23 13:25:00,242.5960,242.7920,242.0040,242.6910,47587
2020-04-23 13:30:00,242.6330,243.1970,242.4470,243.1150,41946
2020-04-23 13:35:00,243.1040,243.3480,242.6350,242.7760,44195
2020-04-23 13:40:00,242.7090,242.9900,241.9760,242.2300,169076
2020-04-23 13:45:00,242.1910,242.7630,241.7880,241.9350,62306
2020-04-23 13:50:00,241.9650,242.2470,241.5520,241.7300,61277
2020-04-23 13:55:00,241.7010,242.4250,241.4960,242.3710,69912
2020-04-23 14:00:00,242.1620,242.4810,241.8250,242.2480,48509
2020-04-23 14:05:00,242.1530,242.4810,241.6370,241.7760,43247
2020-04-23 14:10:00,241.7570,242.2120,241.2420,242.1070,70446
2020-04-23 14:15:00,242.0020,242.7260,241.9290,242.4650,77513
2020-04-23 14:20:00,242.3980,242.9340,242.2820,242.8800,62117
2020-04-23 14:25:00,242.8410,243.1220,242.6190,242.9080,99953
2020-04-23 14:30:00,242.8570,243.2160,242.6730,242.9660,49159
2020-04-23 14:35:00,242.8690,243.1410,242.5080,242.7150,40454
2020-04-23 14:40:00,242.6990,243.2160,242.6260,243.0020,25343
2020-04-23 14:45:00,242.9720,243.1690,242.6450,242.8120,72272
2020-04-23 14:50:00,242.7750,243.4990,242.6730,243.3760,42294
2020-04-23 14:55:00,243.3350,243.8030,243.2610,243.5670,48267
2020-04-23 15:00:00,243.5190,243.6870,243.2190,243.3980,57603
2020-04-23 15:05:00,243.3490,243.5180,242.9930,243.1290,43551
2020-04-23 15:10:00,243.0670,243.2070,242.2590,242.5120,52474
2020-04-23 15:15:00,242.4260,242.6410,241.8720,242.0600,42547
2020-04-23 15:20:00,242.0120,242.2540,241.6370,242.1260,64906
2020-04-23 15:25:00,242.0680,242.4290,241.8440,242.3760,41254
2020-04-23 15:30:00,242.2900,242.6600,241.6750,242.4650,95950
2020-04-23 15:35:00,242.3980,242.6320,242.0510,242.3710,49399
2020-04-23 15:40:00,242.3040,242.8020,241.9470,242.1450,106822
2020-04-23 15:45:00,242.0870,242.7630,242.0040,242.6440,93015
2020-04-23 15:50:00,242.6330,243.0650,241.5240,241.9750,166585
2020-04-23 15:55:00,241.8800,242.0570,241.4390,241.5890,257227
2020-04-23 16:00:00,241.5310,241.6430,241.2130,241.4480,12932
2020-04-23 16:05:00,241.3050,241.4730,241.0530,241.1840,7183
2020-04-23 16:10:00,241.5220,241.6330,240.8080,240.9390,2290
2020-04-23 16:15:00,240.9760,241.0870,240.9030,241.0330,250
2020-04-23 16:20:00,243.2800,243.3920,243.2060,243.3380,708637
2020-04-23 16:25:00,241.1260,241.5670,241.0340,241.1740,787
2020-04-23 16:30:00,241.0040,241.1150,240.7610,240.9770,1971
2020-04-23 16:35:00,240.9850,241.0960,240.9120,241.0430,500
2020-04-23 16:40:00,241.1260,241.2370,241.0530,241.1840,100
2020-04-23 16:45:00,241.3810,241.4920,241.3080,241.4380,500
2020-04-23 16:50:00,241.2860,241.3980,241.0630,241.2030,5199
2020-04-23 16:55:00,241.2200,241.3320,240.9500,241.0800,5198
2020-04-23 17:00:00,240.9280,241.0390,240.8180,240.9480,4880
2020-04-23 17:10:00,240.9380,241.0490,240.8650,240.9950,100
2020-04-23 17:15:00,240.9380,241.0490,240.8650,240.9950,100
2020-04-23 18:00:00,240.7490,240.9070,240.1590,240.8070,5473
2020-04-23 18:05:00,240.8530,240.9730,240.6860,240.8160,2000
2020-04-23 18:10:00,240.9190,241.0300,240.8460,240.9770,200
2020-04-23 18:15:00,240.5710,240.7100,240.4980,240.6560,1200
2020-04-23 18:20:00,240.6550,240.8040,240.3940,240.5620,2200
2020-04-23 18:25:00,240.5990,240.7100,240.5260,240.6560,500
2020-04-23 18:30:00,241.5220,241.6330,240.1960,240.3270,100
2020-04-23 18:35:00,240.5800,240.7190,239.5660,239.8080,3908
2020-04-23 18:40:00,239.5820,240.1070,239.5000,240.0340,1978
2020-04-23 18:45:00,240.1280,240.2380,240.0550,240.1850,100
2020-04-23 18:50:00,239.9110,240.2010,239.8390,240.1480,900
2020-04-23 18:55:00,240.0900,240.2670,239.9700,240.1480,2042
2020-04-23 19:00:00,239.9870,240.2670,239.9140,240.2130,850
2020-04-23 19:05:00,239.9870,240.0970,239.7920,239.9210,1000
2020-04-23 19:10:00,239.7700,239.9650,239.6030,239.7330,2250
2020-04-23 19:15:00,239.6660,239.8800,239.5940,239.8270,950
2020-04-23 19:20:00,240.0150,240.1250,239.9420,240.0720,200
2020-04-23 19:25:00,240.1000,240.2570,240.0270,240.2040,3100
2020-04-23 19:35:00,240.0900,240.2010,240.0170,240.1480,100
2020-04-23 19:40:00,239.9020,240.0120,239.8290,239.9590,200
2020-04-23 19:45:00,239.9680,240.0780,239.8860,240.0160,700
2020-04-23 19:50:00,240.1280,240.2380,239.9140,240.0440,1840
2020-04-23 19:55:00,240.0900,240.2010,240.0170,240.1480,100
2020-04-24 04:20:00,239.9490,240.0690,239.8760,240.0060,700
2020-04-24 04:40:00,240.2220,240.3330,240.1490,240.2790,200
2020-04-24 04:55:00,240.5610,240.6720,240.4880,240.6190,1200
2020-04-24 05:05:00,240.9000,241.3030,240.8270,241.2400,1800
2020-04-24 05:10:00,241.3710,241.8030,241.2980,241.7490,600
2020-04-24 05:15:00,241.4940,241.6050,241.4110,241.5420,800
2020-04-24 05:20:00,241.3900,241.5010,241.3170,241.4480,500
2020-04-24 05:25:00,241.6820,242.1800,241.6090,241.9090,800
2020-04-24 05:30:00,241.7010,241.8120,241.6280,241.7590,700
2020-04-24 06:05:00,241.9270,242.0380,241.8540,241.9850,300
2020-04-24 06:10:00,241.7480,241.9820,241.6750,241.9280,1300
2020-04-24 06:20:00,242.1910,242.3020,242.1080,242.2390,600
2020-04-24 06:25:00,242.2380,242.3490,242.1640,242.2960,300
2020-04-24 06:30:00,242.1530,242.2640,241.9850,242.1170,300
2020-04-24 06:35:00,242.2190,242.3300,242.1460,242.2770,178
2020-04-24 06:40:00,242.4170,242.5280,242.3430,242.4750,200
2020-04-24 06:45:00,242.6710,242.7830,242.5320,242.6630,200
2020-04-24 06:50:00,242.5770,242.6880,242.4850,242.6160,2000
2020-04-24 06:55:00,243.0010,243.1880,242.9270,243.1340,1000
2020-04-24 07:00:00,243.0480,243.1600,242.9270,243.0590,1400
2020-04-24 07:05:00,242.9440,243.0560,242.8710,243.0020,100
2020-04-24 07:15:00,242.7750,242.8860,242.6630,242.7950,4000
2020-04-24 07:20:00,242.7650,242.8770,242.6820,242.8140,2516
2020-04-24 07:25:00,242.8500,242.9620,242.7670,242.8990,200
2020-04-24 07:30:00,242.7560,242.8680,242.6820,242.8140,400
2020-04-24 07:35:00,242.5580,242.6700,242.4850,242.6160,100
2020-04-24 07:40:00,242.6990,242.8110,242.6260,242.7570,300
2020-04-24 07:45:00,242.4070,242.5280,242.2770,242.4090,3240
2020-04-24 07:55:00,242.2190,242.3300,242.1460,242.2770,100
2020-04-24 08:00:00,242.6430,243.0940,240.7050,242.2010,8779
2020-04-24 08:05:00,242.1910,242.3870,242.1170,242.3330,2541
2020-04-24 08:10:00,242.2470,242.3590,242.1170,242.2480,12922
2020-04-24 08:15:00,242.1150,242.2460,241.9950,242.1920,6537
2020-04-24 08:20:00,242.4450,242.5570,242.3720,242.5030,100
2020-04-24 08:25:00,242.5390,242.6510,242.4660,242.5970,100
2020-04-24 08:30:00,242.6990,242.9150,242.6260,242.8610,538
2020-04-24 08:35:00,243.0290,243.1410,242.9550,243.0870,5000
2020-04-24 08:40:00,243.0190,243.4050,242.9460,243.3040,3727
2020-04-24 08:45:00,243.2080,243.5930,243.1340,243.5020,2200
2020-04-24 08:50:00,243.5660,243.6780,243.1060,243.2380,3005
2020-04-24 08:55:00,243.1230,243.2350,242.8710,243.0680,2900
2020-04-24 09:00:00,243.2270,243.3390,243.1530,243.2850,400
2020-04-24 09:05:00,243.1230,243.2350,243.0120,243.1530,300
2020-04-24 09:10:00,243.1420,243.2540,242.9270,243.0590,490
2020-04-24 09:15:00,243.0100,243.2160,242.8990,243.0960,924
2020-04-24 09:20:00,243.0190,243.1590,242.9180,243.1060,799
2020-04-24 09:25:00,242.9820,243.1600,242.8800,243.0590,2700
2020-04-24 09:30:00,243.0190,243.5840,242.5690,242.8510,124206
2020-04-24 09:35:00,242.8780,243.0090,242.3900,242.9280,56477
2020-04-24 09:40:00,242.8500,242.9620,242.1740,242.4090,59421
2020-04-24 09:45:00,242.2800,242.5570,241.4960,241.6270,59506
2020-04-24 09:50:00,241.5600,242.3210,241.4860,242.0320,66640
2020-04-24 09:55:00,242.0120,242.1230,241.2460,241.5040,68173
2020-04-24 10:00:00,241.4280,242.0850,241.3450,241.7490,49787
2020-04-24 10:05:00,241.7010,242.2170,241.2890,241.4850,36570
2020-04-24 10:10:00,241.4370,242.1500,241.3640,241.8340,37445
2020-04-24 10:15:00,241.7760,242.4720,241.5710,242.3330,48933
2020-04-24 10:20:00,242.2280,242.4810,241.9760,242.2770,50757
2020-04-24 10:25:00,242.1810,242.3870,241.7130,241.9440,22636
2020-04-24 10:30:00,241.8890,242.4250,241.6080,242.3570,39002
2020-04-24 10:35:00,242.2750,242.7830,242.0980,242.6160,37308
2020-04-24 10:40:00,242.5580,242.8110,242.3060,242.6160,97269
2020-04-24 10:45:00,242.5670,242.7640,242.0890,242.3760,28503
2020-04-24 10:50:00,242.3600,242.6040,242.1460,242.3430,39045
2020-04-24 10:55:00,242.2280,242.3780,241.7780,242.0220,22104
2020-04-24 11:00:00,241.9650,242.1420,241.3920,241.6170,38105
2020-04-24 11:05:00,241.5880,241.9370,241.3810,241.5700,65174
2020-04-24 11:10:00,241.5030,241.6800,240.9970,241.3820,95395
2020-04-24 11:15:00,241.3520,241.8320,241.2790,241.7110,41495
2020-04-24 11:20:00,241.6630,242.0100,241.5240,241.9000,30553
2020-04-24 11:25:00,241.8610,242.0290,241.5150,241.6550,25609
2020-04-24 11:30:00,241.6160,241.9250,241.1570,241.5280,42592
2020-04-24 11:35:00,241.4650,242.0190,241.3920,241.9470,63275
2020-04-24 11:40:00,241.8610,241.9720,241.4860,241.7680,25734
2020-04-24 11:45:00,241.6070,242.2310,241.5150,242.1680,25107
2020-04-24 11:50:00,242.0570,242.1980,241.8350,241.9660,19074
2020-04-24 11:55:00,241.8840,242.0670,241.6560,241.8620,14596
2020-04-24 12:00:00,241.8140,242.0850,241.4770,242.0130,15239
2020-04-24 12:05:00,241.9740,242.3190,241.8350,242.2390,22586
2020-04-24 12:10:00,242.1620,242.2740,241.9200,242.0790,15508
2020-04-24 12:15:00,242.0020,242.3020,241.8540,242.1640,12446
2020-04-24 12:20:00,242.1250,242.2360,241.7220,241.9940,24931
2020-04-24 12:25:00,241.9880,242.4720,241.8540,242.3990,25109
2020-04-24 12:30:00,242.3320,242.4720,242.1550,242.2860,10332
2020-04-24 12:35:00,242.2090,242.6320,242.0890,242.5780,24995
2020-04-24 12:40:00,242.5200,242.9150,242.3560,242.7460,33816
2020-04-24 12:45:00,242.7070,242.8680,242.5410,242.7240,22056
2020-04-24 12:50:00,242.6520,242.8110,242.2960,242.4560,31129
2020-04-24 12:55:00,242.4350,242.7070,242.2960,242.5880,13215
2020-04-24 13:00:00,242.5390,242.6600,242.2680,242.4270,47813
2020-04-24 13:05:00,242.4260,242.5750,242.2770,242.4750,10896
2020-04-24 13:10:00,242.3790,242.4910,242.1170,242.3430,28961
2020-04-24 13:15:00,242.2690,242.5190,242.0700,242.4460,16386
2020-04-24 13:20:00,242.3790,242.5470,242.1930,242.4370,30888
2020-04-24 13:25:00,242.3880,242.7450,242.2490,242.6820,19494
2020-04-24 13:30:00,242.6270,242.8140,242.3620,242.5220,17524
2020-04-24 13:35:00,242.5210,242.8640,242.4090,242.8040,31766
2020-04-24 13:40:00,242.7530,243.2350,242.6730,243.1340,83489
2020-04-24 13:45:00,243.1140,243.2350,242.9270,243.1250,78610
2020-04-24 13:50:00,243.0380,243.3890,242.9460,243.3220,37291
2020-04-24 13:55:00,243.2640,243.8380,243.0580,243.7750,79624
2020-04-24 14:00:00,243.6600,243.9040,243.3600,243.7840,33960
2020-04-24 14:05:00,243.6690,244.1110,243.5490,243.9630,63406
2020-04-24 14:10:00,243.8770,244.0550,243.7180,243.9160,71936
2020-04-24 14:15:00,243.7870,244.1490,243.6850,244.0150,76388
