PERMNO,date,NAMEENDT,SHRCD,EXCHCD,SICCD,NCUSIP,TICKER,COMNAM,SHRCLS,TSYMBOL,NAICS,PRIMEXCH,TRDSTAT,SECSTAT,PERMCO,ISSUNO,HEXCD,HSICCD,CUSIP,DCLRDT,DLAMT,DLPDT,DLSTCD,NEXTDT,PAYDT,RCRDDT,SHRFLG,HSICMG,HSICIG,DISTCD,DIVAMT,FACPR,FACSHR,ACPERM,ACCOMP,SHRENDDT,NWPERM,DLRETX,DLPRC,DLRET,TRTSCD,NMSIND,MMCNT,NSDINX,BIDLO,ASKHI,PRC,VOL,RET,BID,ASK,SHROUT,CFACPR,CFACSHR,OPENPRC,NUMTRD,RETX,vwretd,vwretx,ewretd,ewretx,sprtrn
14593,2023-02-21,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,148.40500,151.30000,148.48000,64658637,-0.026680,148.48000,148.50999,15821946,1,1,150.20000,516266,-0.026680,-0.020457,-0.020474,-0.021846,-0.021909,-0.020041
14593,2023-02-22,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,147.16000,149.95000,148.91000,51062107,0.002896,148.92999,148.94000,15821946,1,1,148.87000,433325,0.002896,-0.000607,-0.000639,-0.000428,-0.000487,-0.001574
14593,2023-02-23,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,147.24001,150.34000,149.39999,48313958,0.003291,149.41000,149.42000,15821946,1,1,150.09000,427768,0.003291,0.004871,0.004808,0.003045,0.002990,0.005329
14593,2023-02-24,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,145.72020,147.19000,146.71001,55422000,-0.018005,146.71001,146.72000,15821946,1,1,147.11000,474588,-0.018005,-0.010160,-0.010197,-0.012812,-0.012859,-0.010538
14593,2023-02-27,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,147.45000,149.17000,147.92000,44971573,0.008248,147.91000,147.92000,15821946,1,1,147.71001,423215,0.008248,0.003327,0.003210,0.003600,0.003526,0.003073
14593,2023-02-28,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,146.83000,149.08000,147.41000,50500071,-0.003448,147.39000,147.39999,15821946,1,1,147.05000,386764,-0.003448,-0.002576,-0.002676,0.000582,0.000500,-0.003036
14593,2023-03-01,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,145.00999,147.22850,145.31000,55362416,-0.014246,145.31000,145.34000,15821946,1,1,146.83000,463754,-0.014246,-0.003159,-0.003259,-0.001274,-0.001383,-0.004725
14593,2023-03-02,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,143.89999,146.71001,145.91000,52203184,0.004129,145.92000,145.95000,15821946,1,1,144.38000,415974,0.004129,0.006503,0.006370,0.002479,0.002408,0.007582
14593,2023-03-03,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,147.33000,151.11000,151.03000,70657336,0.035090,151.10001,151.11000,15821946,1,1,148.04500,562871,0.035090,0.015546,0.015480,0.012266,0.012225,0.016148
14593,2023-03-06,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,153.46001,156.30000,153.83000,87408056,0.018539,153.87000,153.89000,15821946,1,1,153.78500,699485,0.018539,-0.001751,-0.001793,-0.007068,-0.007100,0.000687
14593,2023-03-07,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,151.13000,154.02991,151.60001,56106595,-0.014496,151.57001,151.62000,15821946,1,1,153.70000,499728,-0.014496,-0.014599,-0.014625,-0.010122,-0.010142,-0.015327
14593,2023-03-08,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,151.83000,153.47000,152.87000,47130186,0.008377,152.89000,152.89999,15821946,1,1,152.81000,408293,0.008377,0.001270,0.001207,-0.001520,-0.001643,0.001415
14593,2023-03-09,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,150.22501,154.53500,150.59000,53784564,-0.014915,150.53999,150.56000,15821946,1,1,153.55901,484383,-0.014915,-0.019276,-0.019425,-0.021551,-0.021656,-0.018459
14593,2023-03-10,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,147.60960,150.94000,148.50000,68503603,-0.013879,148.46001,148.48000,15821946,1,1,150.21001,613948,-0.013879,-0.016483,-0.016558,-0.023032,-0.023132,-0.014478
14593,2023-03-13,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,147.70000,153.14000,150.47000,84356897,0.013266,150.45000,150.46001,15821946,1,1,147.80499,767268,0.013266,-0.003098,-0.003125,-0.009576,-0.009632,-0.001510
14593,2023-03-14,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,150.10001,153.39999,152.59000,73605111,0.014089,152.50999,152.50999,15821946,1,1,151.28000,569275,0.014089,0.015863,0.015617,0.009278,0.008990,0.016477
14593,2023-03-15,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,149.92000,153.24500,152.99001,77069387,0.002621,152.99001,153.00000,15821946,1,1,151.19000,706104,0.002621,-0.009262,-0.009299,-0.015317,-0.015375,-0.006981
14593,2023-03-16,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,151.64000,156.46001,155.85001,76132376,0.018694,155.89000,155.91000,15821946,1,1,152.16000,680112,0.018694,0.016293,0.016131,0.010546,0.010405,0.017562
14593,2023-03-17,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,154.28000,156.74001,155.00000,98767284,-0.005454,155.05000,155.06000,15821946,1,1,156.08000,619247,-0.005454,-0.012043,-0.012103,-0.015876,-0.015959,-0.011019
14593,2023-03-20,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,154.14999,157.82001,157.39999,73553685,0.015484,157.46001,157.47000,15821946,1,1,155.07001,634207,0.015484,0.008716,0.008634,0.001261,0.001100,0.008918
14593,2023-03-21,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,156.53999,159.39999,159.28000,73734393,0.011944,159.36000,159.41000,15821946,1,1,157.32001,594409,0.011944,0.013857,0.013792,0.016795,0.016670,0.012982
14593,2023-03-22,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,157.81000,162.14000,157.83000,75564534,-0.009103,157.81000,157.82001,15821946,1,1,159.30000,660649,-0.009103,-0.016420,-0.016493,-0.014646,-0.014729,-0.016463
14593,2023-03-23,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,157.67999,161.55009,158.92999,68403605,0.006969,158.89000,158.89999,15821946,1,1,158.83000,617681,0.006969,0.001793,0.001597,-0.001480,-0.001642,0.002985
14593,2023-03-24,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,157.85001,160.34000,160.25000,59412132,0.008306,160.25999,160.27000,15821946,1,1,158.86000,520317,0.008306,0.004737,0.004671,0.002874,0.002773,0.005640
14593,2023-03-27,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,157.87000,160.77000,158.28000,52352677,-0.012293,158.28999,158.31000,15821946,1,1,159.94000,523711,-0.012293,0.003207,0.003190,0.005019,0.004952,0.001647
14593,2023-03-28,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,155.98000,158.49001,157.64999,45899773,-0.003980,157.66000,157.67000,15821946,1,1,157.97000,434755,-0.003980,-0.000817,-0.000834,-0.000513,-0.000546,-0.001574
14593,2023-03-29,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,159.35001,161.05000,160.77000,51238677,0.019791,160.78000,160.78999,15821946,1,1,159.37000,476193,0.019791,0.013802,0.013800,0.010908,0.010861,0.014237
14593,2023-03-30,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,161.27100,162.47000,162.36000,49371032,0.009890,162.36000,162.38000,15821946,1,1,161.53000,460018,0.009890,0.005538,0.005347,0.003078,0.002827,0.005715
14593,2023-03-31,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,0,,,,,,,,,2023-04-20,,,,,1,6,59,1,161.91000,165.00000,164.89999,68668675,0.015644,164.82001,164.84000,15723406,1,1,162.44000,578591,0.015644,0.014614,0.014581,0.011948,0.011909,0.014437
14593,2023-04-03,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,164.22000,166.28999,166.17000,56871179,0.007702,166.10001,166.11000,15723406,1,1,164.27000,574891,0.007702,0.003122,0.003032,0.001672,0.001497,0.003699
14593,2023-04-04,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,165.11000,166.84000,165.63000,46236964,-0.003250,165.64000,165.66000,15723406,1,1,166.59500,460238,-0.003250,-0.006606,-0.006686,-0.010662,-0.010728,-0.005797
14593,2023-04-05,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,161.80000,165.05000,163.75999,51438373,-0.011290,163.74001,163.75999,15723406,1,1,164.74001,536742,-0.011290,-0.004045,-0.004163,-0.008869,-0.008906,-0.002492
14593,2023-04-06,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,162.00000,164.95840,164.66000,45322123,0.005496,164.64000,164.64999,15723406,1,1,162.42999,449375,0.005496,0.003105,0.002962,0.003466,0.003398,0.003579
14593,2023-04-10,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,0,,,,,,,,,,,,,,1,6,58,1,160.08000,162.03000,162.03000,47665360,-0.015972,162.02000,162.03000,15723406,1,1,161.42000,571336,-0.015972,0.002154,0.002129,0.005970,0.005958,0.000996
14593,2023-04-11,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,0,,,,,,,,,,,,,,1,6,59,1,160.50999,162.36000,160.80000,47580439,-0.007591,160.80000,160.82001,15723406,1,1,162.35001,494377,-0.007591,0.001796,0.001793,0.007144,0.007116,-0.000041
14593,2023-04-12,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,159.78000,162.06000,160.10001,50076865,-0.004353,160.12000,160.14000,15723406,1,1,161.22000,517556,-0.004353,-0.003977,-0.004033,-0.005078,-0.005136,-0.004135
14593,2023-04-13,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,0,,,,,,,,,,,,,,1,6,60,1,161.42000,165.80000,165.56000,68370311,0.034104,165.58000,165.60001,15723406,1,1,161.63000,601063,0.034104,0.012827,0.012703,0.012877,0.012751,0.013263
14593,2023-04-14,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,0,,,,,,,,,,,,,,1,6,59,1,163.82001,166.32001,165.21001,49330134,-0.002114,165.20000,165.23000,15723406,1,1,164.59000,492516,-0.002114,-0.002720,-0.002729,-0.004618,-0.004659,-0.002069
14593,2023-04-17,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,164.03000,165.39000,165.23000,41457771,0.000121,165.27000,165.28000,15723406,1,1,165.09000,491980,0.000121,0.003645,0.003633,0.007969,0.007954,0.003306
14593,2023-04-18,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,165.64999,167.41000,166.47000,49869377,0.007505,166.45000,166.46001,15723406,1,1,166.10001,500457,0.007505,0.000652,0.000649,-0.001864,-0.001960,0.000855
14593,2023-04-19,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,165.53999,168.16000,167.63000,48671790,0.006968,167.60001,167.62000,15723406,1,1,165.80000,478351,0.006968,-0.000454,-0.000456,-0.001456,-0.001476,-0.000084
14593,2023-04-20,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,165.56000,167.87000,166.64999,52415335,-0.005846,166.64999,166.66000,15723406,1,1,166.09000,496590,-0.005846,-0.005743,-0.005818,-0.006877,-0.006945,-0.005953
14593,2023-04-21,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,0,,,,,,,,,2023-06-29,,,,,1,6,59,1,164.49001,166.45210,165.02000,58331160,-0.009781,165.00999,165.02000,15728702,1,1,165.05000,522728,-0.009781,0.000615,0.000596,-0.001234,-0.001296,0.000903
14593,2023-04-24,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,163.89000,165.60001,165.33000,41908798,0.001879,165.35001,165.36000,15728702,1,1,165.00000,472220,0.001879,0.000380,0.000241,-0.002906,-0.002975,0.000852
14593,2023-04-25,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,163.73000,166.30499,163.77000,48644200,-0.009436,163.80000,163.82001,15728702,1,1,165.19000,504705,-0.009436,-0.016696,-0.016730,-0.018124,-0.018160,-0.015811
14593,2023-04-26,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,162.80000,165.28000,163.75999,45395607,-0.000061,163.70000,163.72000,15728702,1,1,163.05499,496111,-0.000061,-0.004091,-0.004095,-0.005488,-0.005520,-0.003841
14593,2023-04-27,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,165.19000,168.56000,168.41000,64819133,0.028395,168.39999,168.41000,15728702,1,1,165.19000,580790,0.028395,0.017335,0.017269,0.010266,0.010191,0.019566
14593,2023-04-28,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,167.88010,169.85001,169.67999,55205261,0.007541,169.69000,169.69000,15728702,1,1,168.49001,532026,0.007541,0.008072,0.007962,0.010419,0.010351,0.008253
14593,2023-05-01,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,168.64000,170.45000,169.59000,52403153,-0.000530,169.55000,169.56000,15728702,1,1,169.28000,546431,-0.000530,-0.000652,-0.000727,0.001283,0.001151,-0.000386
14593,2023-05-02,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,167.53999,170.35001,168.53999,48369840,-0.006191,168.53999,168.55000,15728702,1,1,170.09000,514201,-0.006191,-0.012260,-0.012267,-0.013213,-0.013234,-0.011586
14593,2023-05-03,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,167.16000,170.92000,167.45000,65080645,-0.006467,167.47000,167.49001,15728702,1,1,169.50000,613590,-0.006467,-0.005189,-0.005200,0.000531,0.000506,-0.006998
14593,2023-05-04,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,164.31000,167.03999,165.78999,81141389,-0.009913,165.78000,165.78999,15728702,1,1,164.89000,835397,-0.009913,-0.006837,-0.006949,-0.006119,-0.006171,-0.007219
14593,2023-05-05,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,170.75999,174.30000,173.57001,113187883,0.046927,173.62000,173.63000,15728702,1,1,170.97501,921669,0.046927,0.018739,0.018650,0.018082,0.017997,0.018475
14593,2023-05-08,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,172.11000,173.85001,173.50000,55858746,-0.000403,173.52000,173.53000,15728702,1,1,172.48000,569906,-0.000403,0.000849,0.000817,0.002221,0.002188,0.000452
14593,2023-05-09,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,171.60001,173.53999,171.77000,45246781,-0.009971,171.78000,171.80000,15728702,1,1,173.05000,459817,-0.009971,-0.003907,-0.003963,-0.001622,-0.001667,-0.004579
14593,2023-05-10,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,171.89999,174.03000,173.55499,53649691,0.010392,173.55000,173.56000,15728702,1,1,173.02000,515873,0.010392,0.004086,0.004056,0.003745,0.003660,0.004484
14593,2023-05-11,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,172.17000,174.59000,173.75000,49445230,0.001124,173.81000,173.84000,15728702,1,1,173.85001,505210,0.001124,-0.002566,-0.002726,-0.006936,-0.007030,-0.001697
14593,2023-05-12,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,2023-05-04,,,,,2023-05-18,2023-05-15,0,,,1232,0.24000,0.00000,0.00000,,,,,,,,1,6,59,1,171.00000,174.06000,172.57001,45485175,-0.005410,172.53999,172.57001,15728702,1,1,173.62000,492824,-0.006791,-0.001936,-0.002148,-0.005071,-0.005271,-0.001583
14593,2023-05-15,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,0,,,,,,,,,,,,,,1,6,60,1,171.47000,173.21001,172.07001,37224505,-0.002897,172.13000,172.14000,15728702,1,1,173.16000,449829,-0.002897,0.005045,0.004942,0.009355,0.009302,0.002958
14593,2023-05-16,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,171.79910,173.13831,172.07001,42037251,0.000000,172.08000,172.09000,15728702,1,1,171.99001,439260,0.000000,-0.008106,-0.008152,-0.011928,-0.011967,-0.006378
14593,2023-05-17,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,170.42010,172.92500,172.69000,58029117,0.003603,172.63000,172.64999,15728702,1,1,171.71001,558777,0.003603,0.012329,0.012184,0.013996,0.013952,0.011891
14593,2023-05-18,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,172.58000,175.24001,175.05000,65401597,0.013666,175.06000,175.07001,15728702,1,1,173.00000,600580,0.013666,0.008474,0.008303,0.003390,0.003280,0.009445
14593,2023-05-19,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,174.94000,176.39000,175.16000,55760319,0.000628,175.19000,175.21001,15728702,1,1,176.39000,538630,0.000628,-0.001860,-0.001909,-0.000949,-0.001045,-0.001446
14593,2023-05-22,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,173.45000,174.71001,174.20000,43589818,-0.005481,174.24001,174.25999,15728702,1,1,173.98000,532144,-0.005481,0.001904,0.001813,0.008546,0.008430,0.000155
14593,2023-05-23,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,171.27499,173.37939,171.56000,50655668,-0.015155,171.52000,171.55000,15728702,1,1,173.13000,537745,-0.015155,-0.010454,-0.010483,-0.003083,-0.003144,-0.011222
14593,2023-05-24,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,170.52000,172.41830,171.84000,45073756,0.001632,171.84000,171.86000,15728702,1,1,171.09000,496492,0.001632,-0.008000,-0.008019,-0.009387,-0.009422,-0.007319
14593,2023-05-25,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,171.69000,173.89500,172.99001,56205198,0.006692,172.99001,173.00000,15728702,1,1,172.41000,538517,0.006692,0.004950,0.004919,-0.008997,-0.009052,0.008758
14593,2023-05-26,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,0,,,,,,,,,,,,,,1,6,61,1,173.11000,175.77000,175.42999,54734200,0.014105,175.38000,175.39000,15728702,1,1,173.32001,533588,0.014105,0.012609,0.012553,0.007922,0.007863,0.013049
14593,2023-05-30,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,176.57001,178.99001,177.30000,55885562,0.010660,177.33000,177.35001,15728702,1,1,176.96001,661148,0.010660,-0.000231,-0.000313,-0.001041,-0.001123,0.000017
14593,2023-05-31,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,176.75999,179.35001,177.25000,99479797,-0.000282,177.42000,177.42999,15728702,1,1,177.32500,673580,-0.000282,-0.005725,-0.005892,-0.005191,-0.005297,-0.006109
14593,2023-06-01,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,176.93060,180.12000,180.09000,68798028,0.016023,180.10001,180.11000,15728702,1,1,177.70000,629116,0.016023,0.010187,0.009971,0.009433,0.009154,0.009854
14593,2023-06-02,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,179.25999,181.78000,180.95000,61931908,0.004775,180.94000,180.96001,15728702,1,1,181.03000,622187,0.004775,0.016243,0.016189,0.020618,0.020579,0.014534
14593,2023-06-05,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,0,,,,,,,,,,,,,,1,6,60,1,178.03500,184.95100,179.58000,121844863,-0.007571,179.60001,179.61000,15728702,1,1,182.63000,1.29E6,-0.007571,-0.002797,-0.002813,-0.005120,-0.005140,-0.002004
14593,2023-06-06,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,177.42999,180.12000,179.21001,64804422,-0.002060,179.14999,179.16000,15728702,1,1,179.96500,710629,-0.002060,0.005198,0.005174,0.014317,0.014291,0.002354
14593,2023-06-07,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,0,,,,,,,,,,,,,,1,6,59,1,177.32001,181.21001,177.82001,61850364,-0.007756,177.82001,177.83000,15728702,1,1,178.44000,672492,-0.007756,-0.002027,-0.002196,0.006266,0.006026,-0.003812
14593,2023-06-08,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,177.46001,180.84000,180.57001,50769526,0.015465,180.53999,180.56000,15728702,1,1,177.89500,553396,0.015465,0.005210,0.005108,0.000931,0.000870,0.006189
14593,2023-06-09,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,180.63000,182.23000,180.96001,48847894,0.002160,181.03999,181.06000,15728702,1,1,181.50000,561296,0.002160,0.000099,0.000069,-0.004197,-0.004302,0.001148
14593,2023-06-12,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,180.97000,183.89000,183.78999,54705622,0.015639,183.83000,183.84000,15728702,1,1,181.27000,569219,0.015639,0.008520,0.008518,0.005629,0.005615,0.009321
