DlyCalDt;AAPL;AMZN;AVGO;BRK.A;BRK.B;GOOG;GOOGL;JPM;LLY;META;MSFT;NVDA;TSLA;UNH;V;XOM;ABBV;BAC;COST;CRM;CVX;HD;JNJ;MA;MRK;PG;ABT;ACN;ADBE;AMAT;AMD;AMGN;CAT;CSCO;DHR;DIS;GE;INTU;KO;MCD;NEE;NFLX;ORCL;PEP;QCOM;TMO;TXN;VZ;WFC;WMT;PFE;SP500
07/03/16;564826670.21;265021957.20;56033192.48;168468000.00;173882606.88;240208367.04;208555300.80;219995684.10;81187226.20;242644006.20;403611732.09;17415510.42;27109776.24;115754066.24;138062284.14;350741856.22;90873823.20;139705787.43;65051815.95;46805360.00;170745754.52;159968545.77;294533979.66;96201260.60;146089633.76;224749434.60;58445589.60;64298393.60;42613981.23;21981294.00;1959930.18;110790525.21;43540215.94;136571763.94;62008867.20;162161742.30;282624086.03;25522870.98;190541206.98;105623377.20;52715670.00;40877454.69;161158799.20;143457240.25;79677477.10;56090886.10;55781766.42;212695238.61;254190969.84;217376515.77;183908654.37;18131117000.00
08/03/16;560169220.49;263825873.74;54518254.24;168055112.00;172729406.20;239797169.68;208768888.58;215738176.70;80744789.00;243102994.20;408515499.95;17097787.75;26754545.60;115658998.84;135529031.22;343142310.91;89133686.16;134852740.86;66272333.25;46360480.00;167111263.44;160665880.32;293099112.98;94621511.70;145562334.55;224641251.96;58430672.40;64436534.68;42233454.55;21235015.50;1825036.20;108774921.33;41769957.06;136118873.05;61122437.25;159600177.40;280478046.42;25494620.67;191883351.36;106768419.36;53176270.00;41194234.63;160276543.00;144165492.62;78421772.02;55112118.96;54816718.74;213713698.86;249012723.60;217856799.72;181254048.08;17930001100.00
09/03/16;560668232.96;263453863.53;55427998.08;169074000.00;174396533.27;243691450.56;212244810.26;216986066.80;81342079.22;246728999.40;417927570.52;17087017.49;27562728.32;115126621.40;135644179.08;342187176.80;90857710.82;135678791.34;67194306.75;47170560.00;174794539.92;159791042.43;294809915.56;94981040.76;145312561.24;224370795.36;58594761.60;64926307.60;42694092.11;21675998.25;1793296.44;105969621.90;41851482.14;138936860.81;60792602.85;159339126.20;280384740.35;25545984.87;194004805.38;107868381.12;53549356.00;41951938.00;161662945.60;144830382.60;77659379.65;54743595.30;55037875.50;213224837.94;247692778.48;216223834.29;183599979.22;18017873500.00
10/03/16;560945462.11;263199578.07;56388500.16;168968960.00;173757258.98;246310674.08;214222691.62;215114231.65;80766910.86;246292960.80;411679221.15;17060091.84;27095250.08;116067788.66;134761378.82;341273570.26;90599912.74;137021123.37;67115280.45;46944800.00;176903674.64;159613539.09;295637723.26;94665090.98;147199737.36;222531690.48;58221831.60;65039332.12;42483801.05;22128288.25;1793296.44;106067393.73;41554497.92;137779472.98;61301097.55;158327552.80;279358373.58;25173594.42;195823194.54;108174927.84;53286814.00;41677966.16;159856421.00;145668722.14;77764021.74;54668305.52;55781766.42;213143361.12;246271299.12;215839607.13;182673953.77;18019454900.00
11/03/16;566989057.58;268228779.39;58106471.36;170972800.00;176301821.35;251148290.08;217938533.82;217793525.10;82569842.45;251089385.40;419746710.21;17463240.00;27401620.00;118929317.40;137467353.53;341315097.83;93016769.74;142390451.49;67045034.85;47562320.00;178108894.48;162871993.26;297210557.89;96506315.56;147643778.80;221098270.50;60220736.40;66357951.52;43059598.00;22654075.38;1999604.88;108729795.87;42393041.60;140194891.06;62263114.55;159795965.80;283090616.38;25671827.16;195693309.60;109590452.40;53346692.00;41806390.46;163637519.00;146434791.03;78062999.14;55563857.64;56354763.48;213998867.73;254190969.84;215071152.81;188291841.50;18313233800.00
14/03/16;568430649.16;269999359.63;57840966.72;169922400.00;175136085.88;252416436.56;219509720.64;216986066.80;81751333.63;252190956.60;420537640.51;17506600.00;28411848.40;119043398.28;137198675.19;342228704.37;92178925.98;140841606.84;67027473.45;47954080.00;177506284.56;163353788.04;297072589.94;96822265.34;147310747.72;219529622.22;60414660.00;66759816.48;43565297.93;22512734.75;2158303.68;108767400.42;42352279.06;139389751.70;62860939.40;161215431.70;282437473.89;25535712.03;196082964.42;110807623.20;53355904.00;42007588.53;162587214.00;145480818.45;77868663.83;55385539.74;55902397.38;214039606.14;253226394.56;215679512.48;185822440.30;18292021000.00
15/03/16;579852490.14;271718140.98;57969814.56;170544560.00;175988451.60;251670061.52;219606274.02;217279688.00;78798065.32;253981009.80;423859547.77;17419880.00;28833107.04;118691648.90;138004710.21;343931334.74;89617057.56;140118812.67;67690416.30;47608800.00;177525116.12;164456844.51;297348525.84;97356111.52;145479076.78;219908261.46;59519628.00;67230751.98;43475173.19;22501427.50;1975800.06;107706952.11;42183405.68;139188466.86;63018985.05;160285436.80;282530779.96;25510029.93;195866489.52;111285475.44;53245360.00;41892006.66;162755262.80;146203524.95;77181015.81;54787184.12;56023028.34;214569205.47;253734065.76;218016894.37;182365278.62;18257911900.00
16/03/16;587559460.51;270423168.73;58032286.24;169841600.00;175273968.57;254351482.96;221592932.96;216252013.80;80169620.64;257446369.20;429870618.05;17940200.00;29307188.08;118739182.60;138887510.47;344138972.59;90728811.78;137434148.61;67637732.10;48292720.00;179653082.40;165395076.45;296382750.19;98064274.82;144146952.46;219989398.44;59937309.60;67557267.26;44146101.81;22671036.25;2086889.22;108286062.18;43289817.48;140295533.48;62730379.95;160611750.80;281504413.19;25756578.09;195043884.90;111366620.16;53945472.00;42529847.35;168973068.40;145740992.79;76687703.10;55112118.96;56435184.12;216769079.61;251500312.48;217696705.07;179278527.12;18361728200.00
17/03/16;586616881.40;263439736.56;59172394.40;172588800.00;178495409.60;254935452.32;221920629.28;215628068.75;76386782.58;254784238.80;432322501.98;17788440.00;29894837.28;118387433.22;140365241.34;349246863.70;89133686.16;138363455.40;67541144.40;48286080.00;182458984.84;165940265.28;294533979.66;99589549.62;143009096.27;223802836.50;60101398.80;68166343.84;45042342.28;22931103.00;2221783.20;108398875.83;44198239.80;141855490.99;64283350.25;162504372.00;288875592.72;25895261.43;198161123.46;111042041.28;54502798.00;42688237.32;170611544.20;147244222.31;76807294.06;54783221.50;56897602.80;218480092.83;252464887.76;215967682.85;181130578.02;18478842900.00
18/03/16;587282231.36;259973919.92;59539415.52;172370640.00;178194574.64;254873254.40;221022390.26;221977627.20;78477298.35;255771063.00;423068617.47;18325020.00;30734713.44;120469409.28;141593485.18;349662139.40;91147733.66;142390451.49;67238210.25;48239600.00;183965509.64;166536169.35;296631092.50;100570083.42;145007282.75;224884662.90;60847258.80;67670291.78;46774740.06;23168555.25;2324937.42;109436761.41;43947841.34;142559987.93;65478999.95;161851744.00;288502368.44;26198310.21;197425108.80;111871520.64;54581100.00;43287550.72;174266605.60;146465340.00;77121220.33;55476680.00;57390179.22;216891294.84;256577024.48;214366736.35;181809663.35;18557980000.00
21/03/16;587226785.53;260868628.02;59695594.72;172346480.80;178156970.27;256424746.96;222997345.76;221904221.90;77703033.25;256689039.00;425995059.58;18379220.00;31471585.92;120488422.76;141574293.87;347253540.34;90245440.38;142906733.04;67585047.90;47974000.00;181611564.64;166105089.81;296024033.52;100613662.70;146533675.20;225344439.12;60802507.20;67915178.24;46314102.50;23439929.25;2221783.20;110262351.33;44192416.58;141855490.99;65183523.30;160644382.20;290088571.63;26198310.21;197728173.66;111628086.48;54152742.00;43261865.86;174812764.20;146826840.00;78048050.27;55330063.06;57319811.16;217706063.04;257236997.04;217632667.21;185637235.21;18575969500.00
22/03/16;591717897.76;263929471.52;60425732.48;172427280.80;178219644.22;255961718.00;222379989.30;221096763.60;79550208.56;257607015.00;427656013.21;18346700.00;30932797.44;121705285.48;140019797.76;349329918.84;92646185.00;142080682.56;66834298.05;48372400.00;179841398.00;165572579.79;296299969.42;99970868.32;147171984.77;223775790.84;61205271.60;67707966.62;46344144.08;23496465.50;2213848.26;112969970.46;43994427.10;142308381.88;65231624.15;159208600.60;289808653.42;26234265.15;196992159.00;111637102.56;53908624.00;42739607.04;173846483.60;145713420.00;77764021.74;55020978.70;57199180.20;216769079.61;255713983.44;217312477.91;187551021.14;18558985700.00
23/03/16;588446593.79;268238197.37;59734639.52;170786960.00;176690399.84;255032204.64;221651450.16;219995684.10;78720638.81;258272547.60;426865082.91;18661060.00;29393024.48;123387978.46;141842972.21;347793398.75;90809373.68;140635094.22;67396262.85;47661920.00;176244570.04;165103463.82;299390451.50;100373976.66;147310747.72;223992156.12;60832341.60;67601221.24;46143866.88;22931103.00;2126563.92;111574909.08;42905484.96;140043927.43;65169780.20;157984923.10;289901959.49;26118695.70;196818979.08;111970697.52;54208014.00;42632586.79;171199715.00;145771260.00;76224288.13;55009090.84;56897602.80;215546927.31;252617189.12;215999701.78;186378055.57;18441376400.00
24/03/16;578907388.82;274510572.05;59738544.00;170108240.00;175624942.69;254078503.20;220855616.24;218307362.20;78665334.16;259442967.00;428763315.63;18688160.00;30075754.00;122247169.66;142284372.34;348748532.86;90422676.56;141254632.08;66483070.05;48100160.00;178617346.60;165407755.26;298866173.29;100134290.62;147282995.13;224181475.74;60787590.00;71770570.20;46279429.20;22784108.75;2212470.00;111934924.92;43843023.38;140698103.16;65128550.90;158621235.40;290275183.77;26167491.69;197338518.84;111159250.32;54571888.00;42106047.16;172123983.40;145583280.00;74611620.00;55088343.24;56998128.60;218194923.96;248251216.80;217728724.00;185698970.24;18418061800.00
28/03/16;576277734.74;273060203.13;59777588.80;171397000.00;177104047.91;253466890.32;220399182.08;218013741.00;78112287.66;260911728.60;423464082.62;18877860.00;30407214.56;122560892.08;142169224.48;349745194.54;90406564.18;140635094.22;67027473.45;47774800.00;178297210.08;166193841.48;298645424.57;99404337.68;146616932.97;223451242.92;60981513.60;71688941.38;46219404.00;22840645.00;2204540.00;111282396.21;43860493.04;140396175.90;65265981.90;160040701.30;293820814.43;26208583.05;198291008.40;111051057.36;54157348.00;43326078.01;170653556.40;146017080.00;73628730.00;54894174.86;56817182.16;217543109.40;247235874.40;218112951.16;183846919.34;18434301000.00
29/03/16;589919065.28;279648080.14;60179750.24;171942400.00;177868670.10;257350804.88;224088691.54;216655742.95;79306868.10;266534331.60;432717967.13;19181380.00;30390047.28;123426005.42;144664094.78;351032549.21;91921127.90;138569968.02;68164574.10;48007200.00;179502429.92;167956196.07;301156441.26;101082139.96;147976809.88;223938064.80;61861628.40;72373367.64;46629576.20;23281627.75;2267980.00;112122433.17;44262295.22;141402600.10;65458385.30;160154911.20;293727508.36;26342129.97;201235067.04;111772343.76;54816006.00;44576074.53;170989654.00;146581020.00;74362230.00;55536119.30;57711861.78;220191106.05;243936011.60;217824780.79;185513765.15;18596439900.00
30/03/16;600218543.76;281922522.31;61273004.64;172940280.00;178570618.34;259341138.32;224805527.24;219151523.15;79395355.54;263229618.00;435407130.15;19381920.00;29962185.84;123283404.32;147350878.18;350991021.64;91840566.00;139189505.88;69191916.00;49335200.00;179370609.00;169160683.02;300714943.82;102204306.42;147699283.98;223613516.88;62130138.00;72442438.18;46909693.80;23790454.00;2267980.00;112114932.84;44553456.22;143214163.66;65300339.65;161378588.70;296993220.81;26498790.78;201668016.84;113449334.64;54581100.00;43745597.39;172123983.40;148489740.00;74802330.00;55789726.98;58676909.46;220150367.64;246982038.80;220290238.40;185637235.21;18692858900.00
31/03/16;597095829.54;280198080.00;60324216.00;172254150.00;177973278.84;256026650.85;223966841.70;217353093.30;79534468.92;263691147.30;434660100.00;19311460.00;30756552.66;122541878.60;146775138.88;347128957.63;92405023.20;139603126.00;69183135.30;49532547.00;179653082.40;167181251.93;298452820.80;102956049.00;146838953.69;222612827.46;61625712.86;72461275.60;46919698.00;23948755.50;2260050.00;112642409.00;44570925.88;143264484.87;65183523.30;162031216.70;295174314.49;26711952.21;200810712.50;113314093.44;54507404.00;43783984.47;169770977.15;149752691.76;75022380.00;56106736.58;57797364.24;220646400.00;244568416.56;215355504.15;183527293.56;18634390600.00
01/04/16;602574275.54;282492000.00;61612694.40;174102180.00;180369169.47;257731318.53;225954330.91;219738765.55;81091802.64;268220811.18;437335900.00;19593300.00;31803322.22;123511566.08;148905374.29;344512720.72;92890343.70;140016153.00;69477288.75;50807257.00;177506284.56;168960442.35;301183581.36;104448639.34;149031408.30;225912397.98;62156079.98;73057793.90;47599983.60;24220129.50;2244190.00;115820408.00;44716506.38;144371551.49;65712632.65;161639639.90;296474232.83;26886590.49;202715362.50;114522248.16;54677826.00;45270147.30;170808443.40;151652364.86;74640960.00;56534699.54;58320781.68;220360800.00;245023568.70;217147775.10;186004045.16;18752803500.00
04/04/16;608764919.52;279985680.00;60913792.48;173553420.00;179654165.46;256143503.07;224618573.76;217279688.00;80826724.56;260109015.15;436234100.00;19403600.00;33061587.42;123102776.26;149365965.73;345343272.12;95786089.35;139499869.25;69248990.55;50780421.00;175943265.08;168960442.35;299528574.96;103555264.10;150974089.60;225046936.86;62347601.44;72524067.00;47269845.00;23937448.25;2244190.00;116196058.00;44093421.84;141603884.94;64420781.25;161003327.60;289974641.13;26955932.16;202975087.50;115018132.56;54682432.00;44691957.15;170434955.55;151710816.34;74303550.00;57081541.10;58099335.84;222033600.00;245276431.00;217273548.50;190214522.88;18687731800.00
05/04/16;601588155.26;276658080.00;60531153.44;171358380.00;177120291.60;253569317.40;222695670.61;214196665.40;80672095.68;259346367.66;429387200.00;19376500.00;34196703.26;120773624.96;147715513.07;341398152.97;94702206.90;136195653.25;68485069.65;50035722.00;174512066.52;168622145.58;300521578.80;102792626.70;150530048.16;224911708.56;61935093.68;71663824.82;47104775.70;23688688.75;2188680.00;114911335.00;43813907.28;138785897.18;64090946.85;158262290.00;287653358.38;26683701.90;201416737.50;114846827.04;53590810.00;44944647.66;168194028.45;150658689.70;73452690.00;56023521.56;58089270.12;220687200.00;240269757.46;215827154.40;194177325.44;18498085300.00
06/04/16;607888368.16;284181760.00;61511177.92;171882930.00;177747488.10;256280976.27;225484614.11;215848284.65;82571821.92;262789836.63;433794400.00;19403600.00;35528590.36;121714792.22;150095235.51;345966185.67;96886149.15;137021707.25;68827516.95;50706622.00;178598515.04;169699683.44;301818000.48;103228419.50;154387658.17;226669676.46;63423068.10;72002898.38;47720034.00;23813068.50;2220400.00;119952558.00;43802260.84;140899388.00;64482625.20;159045443.60;286910547.90;26999591.73;202195912.50;114973052.16;53756626.00;44897535.87;169106998.75;151856945.04;74259540.00;57501578.82;58743541.92;218361600.00;243152387.68;217084888.40;203898575.47;18692444800.00
07/04/16;594630528.84;279154960.00;60507726.56;170600203.50;176631078.33;254421651.24;223150708.76;210379589.80;82384058.28;262628062.92;428600200.00;19203060.00;34428277.60;120612010.38;148886182.98;342062594.09;95931685.50;132684923.75;66746491.05;50532188.00;178504357.24;167732550.37;301404248.88;101877461.82;153804853.78;225128073.84;62774841.62;70389159.40;46909693.80;23519080.00;2093520.00;118239594.00;43190822.74;138886539.60;64097818.40;156891771.20;284403562.53;26496222.57;200680850.00;115532049.12;53517114.00;44734786.05;165870104.05;151389333.20;73394010.00;56289017.10;57525589.80;212160000.00;237336554.78;214506533.70;202845956.04;18467637500.00
08/04/16;595177000.50;280651200.00;60968455.20;170845935.00;176944676.58;254033289.45;222959886.31;211921101.10;82163159.88;255671793.39;428285400.00;19327720.00;33473870.06;119480708.32;149749791.93;345550909.97;94588965.45;132994694.00;66579657.75;50216865.00;181404417.48;167419312.62;300935330.40;102182516.78;153638338.24;225019891.20;62421263.54;70847536.62;47054754.70;23507772.75;2172820.00;117548398.00;43295640.70;139339430.49;64035974.45;157315979.40;285889183.49;26550154.98;202888512.50;115369759.68;53802686.00;44460681.09;167488551.40;151779338.36;74171520.00;56352419.02;58270453.08;212894400.00;238044569.22;214003440.10;201236067.50;18517870200.00
11/04/16;597148873.50;281278960.00;60757613.28;170809620.00;176856869.07;252985056.30;222458438.86;213609423.00;81677183.40;251881666.47;427419700.00;19446960.00;33453791.36;120098646.42;149346774.42;346007713.24;94637497.50;133924004.75;65438166.75;49753944.00;179351777.44;166655012.51;300576745.68;101833882.54;152778007.95;223748745.18;62583320.16;71017073.40;46494519.50;23677381.50;2188680.00;117495807.00;43458690.86;138987182.02;63685525.40;157071243.90;285146373.01;26354971.02;201027150.00;115009116.48;53535538.00;43977741.32;167613047.35;150652693.10;74817000.00;56134474.92;58199993.04;210568800.00;237842279.38;211928179.00;197459021.31;18465916300.00
